id,spacegroup,number_of_total_atoms,percent_atom_al,percent_atom_ga,percent_atom_in,lattice_vector_1_ang,lattice_vector_2_ang,lattice_vector_3_ang,lattice_angle_alpha_degree,lattice_angle_beta_degree,lattice_angle_gamma_degree,formation_energy_ev_natom,bandgap_energy_ev
815,194,80.0,0.9688,0.0312,0.0,6.0828,6.0824,23.3707,90.0062,90.0015,120.0065,0.2282,3.9917
816,206,80.0,0.0,0.5625,0.4375,9.7916,9.7916,9.7914,90.0034,90.003,89.9955,0.1281,1.379
817,227,40.0,0.75,0.0,0.25,5.8887,5.8888,14.4713,90.0,89.9973,120.0004,0.3239,2.2233
818,206,80.0,0.0,1.0,0.0,9.4037,9.4037,9.4031,90.0064,90.0054,89.9925,0.076,2.2528
819,167,60.0,0.0,0.5,0.5,10.6379,5.3184,14.1862,89.9999,89.9995,120.0005,0.1275,1.458
820,167,30.0,0.75,0.1667,0.0833,4.9172,4.917,13.3449,89.9883,90.0127,120.0015,0.0877,3.9514
821,12,80.0,0.4062,0.25,0.3438,24.4087,6.2459,6.1464,89.9998,104.7501,90.0001,0.1942,1.8205
822,206,80.0,0.0,0.25,0.75,10.0687,10.0687,10.0687,90.0016,90.0015,89.9977,0.0812,1.0429
823,206,80.0,0.375,0.5312,0.0938,9.3297,9.3294,9.3292,90.0042,90.0042,89.9956,0.1513,2.6879
824,12,80.0,0.3438,0.4375,0.2188,24.5066,6.1937,6.0308,89.9998,104.396,90.0001,0.103,2.1348
825,167,30.0,0.5,0.0,0.5,5.1951,5.1948,13.9368,89.9928,90.0071,120.0015,0.2262,2.3232
826,12,80.0,0.0312,0.7812,0.1875,24.8397,6.2651,6.0626,90.0001,104.2024,90.0001,0.0929,1.6029
827,194,80.0,0.875,0.125,0.0,6.1097,6.1093,23.441,90.0115,89.9998,120.0055,0.1874,3.7011
828,194,80.0,0.0312,0.4688,0.5,6.7431,6.7427,24.7186,90.0005,89.9974,119.9883,0.2047,1.0367
829,167,30.0,0.0,0.75,0.25,5.1894,5.1888,13.9059,90.0005,89.9999,120.0001,0.136,1.8274
830,206,80.0,0.1875,0.0,0.8125,10.0455,10.0454,10.0457,90.0006,90.0008,89.9993,0.1191,1.3002
831,227,40.0,0.625,0.0,0.375,10.2738,5.9507,14.6483,90.925,91.0723,30.3158,0.2877,1.4986
832,167,30.0,0.75,0.0833,0.1667,4.9604,4.9602,13.4383,89.9886,90.0123,120.0016,0.1553,3.7395
833,194,80.0,0.375,0.375,0.25,6.4468,6.4466,24.138,90.0128,90.0049,119.9952,0.3203,1.5893
834,227,40.0,0.8125,0.1875,0.0,9.839,5.6764,13.8993,92.1548,92.0238,30.1576,0.0917,3.1301
835,12,80.0,0.25,0.5,0.25,24.5958,6.2379,6.082,89.9999,104.4479,90.0001,0.072,2.0183
836,227,40.0,0.6875,0.1875,0.125,5.8284,5.8285,14.3393,89.9988,89.9994,120.0006,0.2502,2.2177
837,167,30.0,0.0,0.5833,0.4167,5.2758,5.2752,14.0928,90.0002,89.9996,120.0004,0.1613,1.5283
838,33,40.0,0.0,0.625,0.375,5.3302,9.1151,9.7342,89.9979,89.9997,90.0004,0.0796,1.4169
839,227,40.0,0.8125,0.0,0.1875,5.8341,5.8343,14.3401,89.9999,89.998,120.0005,0.3671,1.8353
840,194,80.0,0.0,0.8438,0.1562,6.5005,6.5004,24.2999,89.9949,90.0061,119.992,0.143,1.6919
841,206,80.0,0.7188,0.0625,0.2188,9.2965,9.2959,9.2962,90.002,90.0029,89.9989,0.2313,3.0469
842,227,40.0,0.6875,0.3125,0.0,9.7983,5.6886,14.0437,91.0466,91.2135,30.5459,0.2081,2.2182
843,206,80.0,0.0,0.5,0.5,9.847,9.847,9.8468,90.0031,90.0027,89.996,0.1293,1.3098
844,33,80.0,0.25,0.3125,0.4375,10.6128,9.0679,9.6918,90.0007,89.9999,90.0004,0.2285,1.5529
845,167,30.0,0.5,0.5,0.0,4.936,4.9356,13.3762,89.9923,90.0089,120.0009,0.0746,3.6602
846,227,40.0,0.625,0.0,0.375,10.2738,5.9507,14.6483,90.925,91.0723,30.3158,0.4225,1.1923
847,33,80.0,0.8125,0.0,0.1875,10.0726,8.6338,9.265,90.0051,90.0019,90.0009,0.1436,3.4041
848,33,40.0,0.0,0.4375,0.5625,5.4342,9.2724,9.8933,89.9986,89.9985,90.0001,0.0921,1.1557
849,206,80.0,0.0,0.5625,0.4375,9.7916,9.7916,9.7914,90.0034,90.003,89.9955,0.1467,1.3185
850,12,80.0,0.375,0.2188,0.4062,24.4246,6.2898,6.217,89.9998,104.9005,90.0001,0.2321,1.476
851,12,80.0,0.0,0.7188,0.2812,24.8475,6.3265,6.1651,90.0002,104.4459,90.0001,0.0199,1.5541
852,194,80.0,0.875,0.0312,0.0938,6.1794,6.179,23.5615,90.009,90.0075,120.0035,0.2295,3.4313
853,12,80.0,0.3438,0.4062,0.25,24.4984,6.2112,6.0629,89.9998,104.4804,90.0001,0.068,2.086
854,194,80.0,0.7812,0.1562,0.0625,6.1835,6.1832,23.5917,90.0135,90.0032,120.0031,0.2871,1.91
855,167,30.0,0.25,0.0,0.75,5.3867,5.3862,14.3418,89.9956,90.0029,120.0014,0.2128,1.4828
856,33,40.0,0.75,0.25,0.0,4.9469,8.5014,9.1298,90.0038,90.0023,90.0015,0.0387,3.7127
857,33,80.0,0.2812,0.125,0.5938,10.7715,9.1865,9.8124,90.0015,89.999,90.0004,0.2324,1.5045
858,206,80.0,0.2188,0.0312,0.75,9.977,9.9768,9.9771,90.0008,90.0011,89.9991,0.1634,1.2584
859,33,80.0,0.0625,0.1875,0.75,11.0471,9.4049,10.0285,89.9998,89.9974,90.0001,0.2371,0.8042
860,206,80.0,0.0312,0.0312,0.9375,10.2218,10.2218,10.2221,90.0006,90.0006,89.9992,0.0411,0.9183
861,33,80.0,0.6875,0.125,0.1875,10.131,8.6837,9.3127,90.004,90.0017,90.001,0.1992,2.7911
862,33,40.0,0.8125,0.0,0.1875,5.0363,8.6338,9.265,90.0051,90.0019,90.0009,0.2438,2.9076
863,194,80.0,0.2188,0.25,0.5312,6.7047,6.7043,24.6175,90.0111,90.0015,119.9899,0.2896,1.1253
864,206,80.0,0.4688,0.3438,0.1875,9.3735,9.3731,9.3732,90.0032,90.0035,89.9969,0.2033,2.5347
865,33,80.0,0.1562,0.0938,0.75,11.0033,9.3675,9.9927,90.0008,89.9976,90.0003,0.2307,1.0995
866,12,80.0,0.0625,0.5,0.4375,24.7412,6.3961,6.3127,90.0002,104.8741,90.0001,0.1281,1.2296
867,12,80.0,0.5938,0.4062,0.0,24.3046,6.0002,5.7556,89.9994,103.8693,90.0002,0.0414,3.0176
868,33,80.0,0.5,0.5,0.0,10.0107,8.6011,9.2252,90.0014,90.0022,90.0018,0.0769,3.1761
869,206,80.0,0.0312,0.0625,0.9062,10.1941,10.1941,10.1943,90.0007,90.0007,89.9989,0.0459,0.9844
870,167,30.0,0.4167,0.4167,0.1667,5.043,5.0426,13.6046,89.9941,90.0068,120.0009,0.134,2.8803
871,194,80.0,0.25,0.3125,0.4375,6.6253,6.625,24.4733,90.0104,90.0033,119.9913,0.3004,1.1093
872,227,40.0,0.8125,0.0,0.1875,10.0053,5.7928,14.2566,90.7304,90.8457,30.2783,0.3721,1.5688
873,33,80.0,0.4062,0.2812,0.3125,10.4011,8.9007,9.5261,90.0017,90.0008,90.0007,0.2326,1.9837
874,167,60.0,0.0,0.25,0.75,10.8972,5.4481,14.4666,89.9988,89.9993,120.0009,0.1348,1.0935
875,12,80.0,0.3125,0.4688,0.2188,24.5391,6.2026,6.0372,89.9998,104.3851,90.0001,0.0807,2.1429
876,33,80.0,0.125,0.0625,0.8125,11.0873,9.4324,10.0577,90.0006,89.9971,90.0003,0.2388,0.9436
877,33,40.0,0.6875,0.0,0.3125,5.1348,8.7886,9.4187,90.0045,90.0013,90.0008,0.199,2.3591
878,12,80.0,0.3438,0.3125,0.3438,24.4736,6.2637,6.1591,89.9998,104.7285,90.0001,0.1653,1.8449
879,194,80.0,0.0,0.375,0.625,6.8456,6.8451,24.9031,90.0023,89.9926,119.9868,0.0665,1.0269
880,12,80.0,0.0,0.9688,0.0312,24.9134,6.1865,5.9092,90.0001,103.7502,90.0001,0.0081,1.931
881,206,80.0,0.9062,0.0938,0.0,9.024,9.0232,9.0235,90.0028,90.0038,89.9987,0.0836,4.6705
882,33,80.0,0.625,0.0938,0.2812,10.2642,8.7873,9.4161,90.0037,90.0013,90.0008,0.2076,2.5011
883,227,40.0,0.0,0.8125,0.1875,10.3504,5.9973,14.7837,91.0076,91.1726,30.3521,0.216,0.7305
884,12,80.0,0.25,0.0625,0.6875,24.4803,6.4827,6.5318,90.0,105.547,90.0001,0.3298,0.9754
885,12,80.0,0.5,0.5,0.0,24.402,6.0269,5.7748,89.9995,103.8357,90.0002,0.0372,2.8677
886,33,80.0,0.8125,0.125,0.0625,9.9339,8.529,9.159,90.0046,90.0022,90.0013,0.1205,3.6024
887,167,60.0,0.9167,0.0833,0.0,9.6656,4.8326,13.1683,89.9848,90.016,120.0018,0.0153,5.2861
888,206,80.0,0.0,0.3438,0.6562,9.9855,9.9855,9.9855,90.0022,90.0019,89.997,0.1052,1.1241
889,12,80.0,0.4688,0.2188,0.3125,24.352,6.2106,6.1015,89.9997,104.6899,90.0001,0.2167,2.0581
890,12,80.0,0.0625,0.6875,0.25,24.7907,6.2912,6.1203,90.0001,104.3834,90.0001,0.0404,1.579
891,33,40.0,0.875,0.0,0.125,4.987,8.5565,9.1881,90.0055,90.0021,90.001,0.1668,3.4881
892,227,40.0,0.5,0.375,0.125,5.9058,5.9049,13.9991,90.0167,90.0011,120.0031,0.2112,1.1142
893,227,40.0,0.5,0.1875,0.3125,9.8692,5.7321,14.1649,91.1614,91.3477,30.5865,0.3358,1.967
894,12,80.0,0.6562,0.1562,0.1875,24.1901,6.0874,5.935,89.9994,104.4207,90.0002,0.1722,2.3782
895,227,40.0,0.3125,0.4375,0.25,10.2807,5.9556,14.6709,90.9456,91.0986,30.3308,0.3403,0.997
896,227,40.0,0.0,0.125,0.875,6.5058,6.5058,15.6882,89.9985,89.991,119.9911,0.3342,0.0267
897,33,80.0,0.6562,0.0312,0.3125,10.2843,8.801,9.4307,90.0042,90.0012,90.0008,0.2559,2.357
898,206,80.0,0.0,0.8438,0.1562,9.5422,9.5422,9.5418,90.0053,90.0045,89.9936,0.1196,1.8144
899,167,60.0,0.5,0.5,0.0,9.8719,4.9356,13.3762,89.9923,90.0089,120.0009,0.0467,3.7781
900,167,30.0,0.6667,0.3333,0.0,4.8947,4.8944,13.293,89.9894,90.0117,120.0012,0.0445,4.2611
901,227,40.0,0.4375,0.5625,0.0,9.7033,5.6831,14.3978,96.9425,98.1463,31.3835,0.0911,2.408
902,227,40.0,0.1875,0.5,0.3125,6.1117,6.1107,14.389,90.0177,90.0044,120.003,0.3126,0.274
903,206,80.0,0.0,0.3125,0.6875,10.0132,10.0133,10.0133,90.002,90.0018,89.9973,0.0973,1.1019
904,194,80.0,0.4375,0.1875,0.375,6.5196,6.5193,24.2518,90.0144,90.0081,119.994,0.3336,1.4668
905,167,30.0,0.5833,0.0833,0.3333,5.0881,5.0878,13.7084,89.9916,90.0089,120.0015,0.2617,2.6558
906,33,80.0,0.3438,0.0312,0.625,10.777,9.1878,9.8151,90.0022,89.999,90.0004,0.2762,1.3528
907,33,40.0,0.75,0.0,0.25,5.0856,8.7112,9.3419,90.0048,90.0016,90.0008,0.2219,2.576
908,167,30.0,0.4167,0.5833,0.0,4.9566,4.9562,13.4178,89.9938,90.0075,120.0007,0.0697,3.3943
909,227,40.0,0.4375,0.125,0.4375,10.4164,6.0348,14.86,91.0287,91.1936,30.339,0.3801,0.9434
910,167,30.0,0.0,0.3333,0.6667,5.4054,5.4049,14.3731,89.9992,89.9993,120.0008,0.1389,1.2044
911,167,30.0,0.25,0.75,0.0,4.9979,4.9974,13.5009,89.9966,90.0048,120.0003,0.072,3.0148
912,33,80.0,0.0312,0.125,0.8438,11.1657,9.496,10.12,89.9998,89.9966,90.0001,0.1993,0.8308
913,33,80.0,0.3125,0.3125,0.375,10.5143,8.9905,9.6149,90.0011,90.0003,90.0006,0.197,1.8097
914,227,40.0,0.875,0.125,0.0,9.7274,5.645,13.9226,90.9296,91.0771,30.5047,0.2586,2.1454
915,194,80.0,0.2812,0.5,0.2188,6.4537,6.4535,24.1684,90.0101,90.0038,119.9946,0.2509,1.9226
916,206,80.0,0.625,0.0,0.375,9.4743,9.4738,9.4741,90.0013,90.0022,89.9993,0.2588,2.5029
917,167,30.0,0.1667,0.6667,0.1667,5.1049,5.1044,13.7293,89.9981,90.0028,120.0004,0.127,2.3538
918,12,80.0,0.0625,0.8125,0.125,24.8237,6.2212,5.9923,90.0001,104.0394,90.0001,0.0838,1.7613
919,167,30.0,0.75,0.0833,0.1667,4.9604,4.9602,13.4383,89.9886,90.0123,120.0016,0.1573,3.756
920,33,80.0,0.4062,0.2188,0.375,10.4705,8.9531,9.5791,90.002,90.0005,90.0006,0.1948,1.9156
921,227,40.0,0.1875,0.5,0.3125,6.0736,6.0737,14.9502,89.9974,89.9985,120.0009,0.3263,1.1998
922,194,80.0,0.2188,0.0625,0.7188,6.8433,6.8427,24.859,90.0172,89.9986,119.9879,0.3465,0.5994
923,227,40.0,0.0,0.1875,0.8125,10.4769,6.2113,15.18,96.8855,98.1698,32.4984,0.2816,0.5259
924,194,80.0,0.4375,0.3438,0.2188,6.404,6.4037,24.0508,90.0141,90.0052,119.9964,0.3125,1.9965
925,194,80.0,0.0,0.125,0.875,7.0299,7.0293,25.2251,90.0133,89.9831,119.9847,0.1642,0.7493
926,206,80.0,0.0938,0.0,0.9062,10.1679,10.1679,10.1682,90.0005,90.0006,89.9993,0.0727,1.0376
927,206,80.0,0.3438,0.4375,0.2188,9.4536,9.4533,9.4532,90.0035,90.0035,89.9963,0.1988,2.247
928,167,30.0,0.1667,0.1667,0.6667,5.3641,5.3636,14.29,89.997,90.0018,120.0011,0.1669,1.4714
929,227,40.0,0.1875,0.1875,0.625,10.7116,6.2084,15.2925,91.2274,91.4252,30.3793,0.3485,0.7659
930,12,20.0,0.375,0.125,0.5,12.1999,3.1711,6.3134,89.9998,105.1365,90.0001,0.2269,1.574
931,33,80.0,0.3125,0.5312,0.1562,10.2717,8.807,9.4293,90.0002,90.0014,90.0012,0.1414,2.2573
932,12,20.0,0.25,0.5,0.25,12.2979,3.1189,6.082,89.9999,104.4479,90.0001,0.2265,1.5329
933,167,30.0,0.0,0.5833,0.4167,5.2758,5.2752,14.0928,90.0002,89.9996,120.0004,0.1685,1.4986
934,12,80.0,0.9375,0.0625,0.0,23.9475,5.9024,5.6853,89.999,103.9942,90.0003,0.0228,4.0611
935,33,80.0,0.375,0.0,0.625,10.7624,9.1754,9.8031,90.0025,89.9991,90.0005,0.2654,1.3251
936,227,40.0,0.375,0.3125,0.3125,10.3073,5.9614,14.4098,83.8387,82.858,30.6779,0.3224,1.4148
937,227,40.0,0.1875,0.6875,0.125,10.2078,5.9132,14.5719,90.9032,91.0505,30.329,0.1342,1.7346
938,227,40.0,0.125,0.5625,0.3125,10.0532,5.9202,14.7504,96.2392,97.3545,31.8847,0.2804,0.6576
939,167,30.0,0.6667,0.3333,0.0,4.8947,4.8944,13.293,89.9894,90.0117,120.0012,0.0414,4.2646
940,33,80.0,0.75,0.0,0.25,10.1711,8.7112,9.3419,90.0048,90.0016,90.0008,0.1736,2.9473
941,33,80.0,0.1562,0.625,0.2188,10.414,8.9217,9.542,89.9989,90.0009,90.0009,0.127,1.9059
942,12,80.0,0.4375,0.1875,0.375,24.3679,6.2545,6.1721,89.9997,104.8418,90.0001,0.1837,1.9186
943,12,80.0,0.8125,0.1875,0.0,24.0773,5.938,5.7108,89.9992,103.9485,90.0002,0.0163,3.4871
944,194,80.0,0.4688,0.25,0.2812,6.4405,6.4402,24.1077,90.0144,90.0071,119.9957,0.3279,1.6023
945,33,80.0,0.125,0.1875,0.6875,10.9486,9.3275,9.9516,90.0002,89.998,90.0002,0.2662,0.9903
946,206,80.0,0.1562,0.6562,0.1875,9.5044,9.5043,9.504,90.0044,90.004,89.9948,0.1541,2.0294
947,227,40.0,0.6875,0.1875,0.125,9.7983,5.6886,14.0437,91.0465,91.2135,30.5459,0.2522,1.9125
948,206,80.0,0.4375,0.4062,0.1562,9.3589,9.3586,9.3585,90.0035,90.0037,89.9965,0.1829,2.6457
949,33,40.0,0.0,0.3125,0.6875,5.5035,9.3773,9.9993,89.999,89.9976,90.0,0.122,0.9547
950,206,80.0,0.6875,0.0,0.3125,9.3927,9.3921,9.3925,90.0014,90.0024,89.9993,0.2544,2.6774
951,167,30.0,0.0833,0.0,0.9167,5.5144,5.5139,14.6119,89.9969,90.0005,120.0013,0.1323,1.1142
952,33,80.0,0.0625,0.0625,0.875,11.1858,9.5098,10.1346,90.0002,89.9965,90.0002,0.2233,0.8877
953,194,80.0,0.375,0.3438,0.2812,6.4699,6.4696,24.1782,90.0128,90.0053,119.9947,0.3779,1.309
954,12,80.0,0.4375,0.2812,0.2812,24.3927,6.202,6.0758,89.9997,104.5965,90.0001,0.1366,2.1963
955,167,30.0,0.5833,0.4167,0.0,4.9153,4.915,13.3346,89.9909,90.0103,120.0011,0.0648,3.9555
956,33,40.0,0.5625,0.4375,0.0,4.9907,8.5762,9.2014,90.002,90.0023,90.0017,0.0308,3.3081
957,167,30.0,0.3333,0.6667,0.0,4.9772,4.9768,13.4593,89.9952,90.0061,120.0005,0.067,3.2618
958,194,80.0,0.5625,0.2188,0.2188,6.3652,6.3649,23.9568,90.015,90.0073,119.9977,0.3142,1.1828
959,227,40.0,0.3125,0.375,0.3125,6.0669,6.0671,14.7676,90.0088,89.9864,119.9988,0.4164,0.6846
960,33,40.0,0.0,0.75,0.25,5.2609,9.0102,9.6281,89.9974,90.0004,90.0008,0.1129,1.5717
961,167,30.0,0.0,0.1667,0.8333,5.4918,5.4913,14.56,89.9984,89.9993,120.001,0.1168,1.0572
962,206,80.0,0.125,0.3125,0.5625,9.85,9.8499,9.85,90.0022,90.0021,89.9972,0.1583,1.3425
963,227,40.0,0.375,0.5,0.125,9.8205,5.7631,14.5164,96.9566,98.1763,31.5663,0.3335,1.5575
964,206,80.0,0.6562,0.3438,0.0,9.1287,9.1282,9.1282,90.0038,90.0042,89.9969,0.1028,3.7566
965,33,80.0,0.0,0.9375,0.0625,10.3138,8.8529,9.4691,89.9966,90.0015,90.0017,0.0642,1.8873
966,12,80.0,0.4688,0.5312,0.0,24.4345,6.0357,5.7812,89.9996,103.8245,90.0002,0.0375,2.8485
967,33,80.0,0.0625,0.0312,0.9062,11.2205,9.536,10.1611,90.0003,89.9962,90.0003,0.2263,0.8276
968,12,80.0,0.1875,0.5,0.3125,24.6443,6.2906,6.1589,90.0,104.5929,90.0001,0.16,1.6695
969,33,80.0,0.0625,0.5312,0.4062,10.6658,9.1164,9.7369,89.9987,89.9996,90.0004,0.1851,1.3668
970,227,40.0,0.8125,0.1875,0.0,9.751,5.6595,13.963,90.9688,91.1228,30.5185,0.1965,2.7282
971,206,80.0,0.625,0.375,0.0,9.1418,9.1413,9.1413,90.0039,90.0043,89.9967,0.1051,3.6341
972,12,20.0,0.0,0.125,0.875,12.3454,3.3294,6.7758,90.0003,105.8946,90.0,0.2019,0.8162
973,206,80.0,0.4688,0.3438,0.1875,9.3735,9.3731,9.3732,90.0032,90.0035,89.9969,0.2001,2.5715
974,206,80.0,0.0938,0.0625,0.8438,10.1125,10.1124,10.1127,90.0008,90.0009,89.9989,0.0995,1.0385
975,194,80.0,0.0,0.5,0.5,6.7535,6.7531,24.7421,89.9985,89.9968,119.988,0.0673,1.0984
976,206,80.0,0.625,0.375,0.0,9.1418,9.1413,9.1413,90.0039,90.0043,89.9967,0.0958,3.7442
977,167,30.0,0.6667,0.0,0.3333,5.0674,5.0672,13.6668,89.9903,90.0102,120.0016,0.2653,2.9951
978,206,80.0,0.0,0.3438,0.6562,9.9855,9.9855,9.9855,90.0022,90.0019,89.997,0.1098,1.1018
979,33,80.0,0.0938,0.75,0.1562,10.3739,8.8942,9.5128,89.998,90.0011,90.0012,0.1717,1.695
980,227,40.0,0.4375,0.25,0.3125,10.2905,5.961,14.6799,90.9458,91.0978,30.3261,0.4238,0.8458
981,12,80.0,0.3438,0.4062,0.25,24.4984,6.2112,6.0629,89.9998,104.4804,90.0001,0.0778,2.13
982,206,80.0,0.0,0.4062,0.5938,9.9301,9.9301,9.9301,90.0025,90.0022,89.9966,0.1197,1.1474
983,33,80.0,0.7812,0.0312,0.1875,10.0872,8.6463,9.2769,90.0049,90.0018,90.0009,0.1739,3.0401
984,33,80.0,0.5312,0.375,0.0938,10.1001,8.6673,9.2928,90.0021,90.0019,90.0013,0.1312,2.7688
985,194,10.0,0.0,1.0,0.0,3.1928,3.1928,12.0495,89.9969,90.0091,119.9942,0.1856,1.8641
986,194,80.0,0.8125,0.1562,0.0312,6.1511,6.1508,23.5281,90.0132,90.0014,120.0041,0.2678,3.4287
987,12,80.0,0.8125,0.1875,0.0,24.0773,5.938,5.7108,89.9992,103.9485,90.0002,0.0163,3.4871
988,206,80.0,0.2812,0.7188,0.0,9.2858,9.2856,9.2853,90.0053,90.0049,89.9943,0.0847,2.8949
989,167,30.0,0.5,0.3333,0.1667,5.0223,5.022,13.5631,89.9927,90.0082,120.0011,0.1887,3.006
990,12,20.0,0.875,0.0,0.125,11.9897,2.9951,5.8262,89.9991,104.3267,90.0002,0.1117,3.4832
991,206,80.0,0.4375,0.1875,0.375,9.5528,9.5525,9.5527,90.0021,90.0025,89.998,0.2348,2.1347
992,206,80.0,0.1875,0.0938,0.7188,9.9624,9.9622,9.9625,90.0011,90.0013,89.9987,0.1439,1.2796
993,167,30.0,0.5833,0.0833,0.3333,5.0881,5.0878,13.7084,89.9916,90.0089,120.0015,0.2073,2.5908
994,12,80.0,0.25,0.5,0.25,24.5958,6.2379,6.082,89.9999,104.4479,90.0001,0.1645,1.5632
995,33,80.0,0.3125,0.5312,0.1562,10.2717,8.807,9.4293,90.0002,90.0014,90.0012,0.1421,2.2631
996,167,30.0,0.8333,0.0833,0.0833,4.8966,4.8964,13.3033,89.9868,90.0141,120.0017,0.0999,4.1194
997,33,40.0,0.5625,0.0,0.4375,5.2334,8.9433,9.5725,90.0037,90.0005,90.0006,0.1963,2.1131
998,206,80.0,0.0,0.25,0.75,10.0687,10.0687,10.0687,90.0016,90.0015,89.9977,0.0812,1.043
999,206,80.0,0.3125,0.0,0.6875,9.8823,9.8821,9.8824,90.0007,90.0012,89.9993,0.1947,1.5464
1000,206,80.0,0.125,0.0,0.875,10.1271,10.127,10.1273,90.0005,90.0007,89.9993,0.0928,0.7883
1001,194,80.0,0.6562,0.3438,0.0,6.1745,6.1743,23.6052,90.0183,89.998,120.0028,0.2574,3.0491
1002,194,80.0,0.2188,0.25,0.5312,6.7047,6.7043,24.6175,90.0111,90.0015,119.9899,0.2301,0.9304
1003,206,80.0,0.5625,0.4375,0.0,9.168,9.1675,9.1675,90.0042,90.0044,89.9963,0.0953,3.551
1004,167,30.0,0.6667,0.0,0.3333,5.0674,5.0672,13.6668,89.9903,90.0102,120.0016,0.2677,2.4009
1005,167,30.0,0.3333,0.6667,0.0,4.9772,4.9768,13.4593,89.9952,90.0061,120.0005,0.075,3.2003
1006,33,80.0,0.7812,0.1562,0.0625,9.9485,8.5414,9.1709,90.0043,90.0022,90.0013,0.1089,3.5426
1007,167,60.0,0.0,0.4167,0.5833,10.7244,5.3617,14.2797,89.9996,89.9994,120.0006,0.1582,1.228
1008,167,30.0,0.75,0.25,0.0,4.8741,4.8738,13.2515,89.9879,90.0131,120.0014,0.0357,4.545
1009,12,20.0,0.625,0.375,0.0,12.1361,2.9957,5.7492,89.9994,103.8806,90.0002,0.0346,3.1697
1010,33,80.0,0.5938,0.1562,0.25,10.2442,8.7735,9.4015,90.0033,90.0014,90.0009,0.224,2.4076
1011,12,80.0,0.25,0.2812,0.4688,24.5381,6.3603,6.3066,90.0,105.0163,90.0001,0.2805,1.1634
1012,227,40.0,0.4375,0.25,0.3125,10.2905,5.961,14.6799,90.9458,91.0978,30.3261,0.3523,1.4619
1013,206,80.0,0.2812,0.7188,0.0,9.2858,9.2856,9.2853,90.0053,90.0049,89.9943,0.099,2.8222
1014,206,80.0,0.3125,0.0625,0.625,9.8269,9.8266,9.8269,90.0011,90.0015,89.9989,0.2127,1.4273
1015,206,80.0,0.0312,0.0312,0.9375,10.2218,10.2218,10.2221,90.0006,90.0006,89.9992,0.0413,0.9271
1016,194,80.0,0.2812,0.3125,0.4062,6.5922,6.5919,24.4096,90.011,90.0041,119.992,0.3957,0.9387
1017,206,80.0,0.5625,0.4375,0.0,9.168,9.1675,9.1675,90.0042,90.0044,89.9963,0.1035,3.4898
1018,206,80.0,0.0312,0.4688,0.5,9.8339,9.8339,9.8338,90.0029,90.0026,89.9962,0.1475,1.2896
1019,194,80.0,0.9375,0.0625,0.0,6.0917,6.0913,23.3941,90.0081,90.0008,120.0062,0.2399,3.8599
1020,194,80.0,0.2812,0.0312,0.6875,6.8002,6.7997,24.7717,90.0182,90.0022,119.9888,0.3718,0.6322
1021,206,80.0,0.625,0.375,0.0,9.1418,9.1413,9.1413,90.0039,90.0043,89.9967,0.0974,3.6921
1022,206,80.0,0.0312,0.0625,0.9062,10.1941,10.1941,10.1943,90.0007,90.0007,89.9989,0.0494,0.9238
1023,206,80.0,0.6875,0.3125,0.0,9.1156,9.1151,9.1151,90.0037,90.0042,89.9972,0.0947,3.9019
1024,167,30.0,0.5,0.1667,0.3333,5.1087,5.1084,13.7499,89.9929,90.0076,120.0013,0.239,2.5528
1025,206,80.0,0.0,0.0938,0.9062,10.2072,10.2072,10.2074,90.0008,90.0008,89.9987,0.0332,0.959
1026,206,80.0,0.4062,0.0,0.5938,9.7599,9.7596,9.7599,90.0009,90.0015,89.9993,0.24,1.4355
1027,206,80.0,0.0312,0.0312,0.9375,10.2218,10.2218,10.2221,90.0006,90.0006,89.9992,0.0398,0.9129
1028,167,30.0,0.8333,0.0833,0.0833,4.8966,4.8964,13.3033,89.9868,90.0141,120.0017,0.0988,4.2244
1029,167,30.0,0.4167,0.3333,0.25,5.0862,5.0858,13.6981,89.9942,90.0065,120.001,0.2005,2.5844
1030,206,80.0,0.7188,0.0,0.2812,9.3519,9.3513,9.3517,90.0015,90.0025,89.9993,0.2636,2.6709
1031,227,40.0,0.4375,0.1875,0.375,10.3535,5.9979,14.7699,90.9875,91.146,30.3326,0.3049,1.3159
1032,167,30.0,0.0,0.8333,0.1667,5.1462,5.1456,13.8125,90.0006,90.0001,120.0,0.1612,1.7867
1033,206,80.0,0.5625,0.2188,0.2188,9.3619,9.3615,9.3616,90.0026,90.0031,89.9978,0.2258,2.4391
1034,227,40.0,0.5625,0.125,0.3125,10.2374,5.9295,14.5988,90.9038,91.0482,30.3148,0.4034,1.6807
1035,206,80.0,0.1875,0.0,0.8125,10.0455,10.0454,10.0457,90.0006,90.0008,89.9993,0.1292,0.9216
1036,167,60.0,0.0,0.875,0.125,10.2491,5.124,13.7658,90.0006,90.0002,120.0,0.1165,2.0336
1037,167,30.0,0.5,0.5,0.0,4.936,4.9356,13.3762,89.9923,90.0089,120.0009,0.0727,3.5831
1038,33,80.0,0.2188,0.125,0.6562,10.8701,9.2639,9.8893,90.0011,89.9985,90.0003,0.2433,1.1671
1039,167,30.0,0.0,1.0,0.0,5.0598,5.0592,13.6256,90.0006,90.0007,119.9998,0.0725,2.3967
1040,206,80.0,0.125,0.0,0.875,10.1271,10.127,10.1273,90.0005,90.0007,89.9993,0.1026,1.0929
